['metadata.dataVersion', '2']
['info.participants[9].challenges.multiKillOneSpell', 0]
['info.participants[9].challenges.multiTurretRiftHeraldCount', 0]
['info.participants[9].challenges.multikills', 0]
['info.participants[9].challenges.multikillsAfterAggressiveFlash', 0]
['info.participants[9].challenges.outerTurretExecutesBefore10Minutes', 0]
['info.participants[9].challenges.outnumberedKills', 0]
['info.participants[9].challenges.outnumberedNexusKill', 0]
['info.participants[9].challenges.perfectDragonSoulsTaken', 0]
['info.participants[9].challenges.perfectGame', 0]
['info.participants[9].challenges.pickKillWithAlly', 5]
['info.participants[9].challenges.poroExplosions', 0]
['info.participants[9].challenges.quickCleanse', 0]
['info.participants[9].challenges.quickFirstTurret', 0]
['info.participants[9].challenges.quickSoloKills', 0]
['info.participants[9].challenges.riftHeraldTakedowns', 0]
['info.participants[9].challenges.saveAllyFromDeath', 0]
['info.participants[9].challenges.scuttleCrabKills', 0]
['info.participants[9].challenges.skillshotsDodged', 8]
['info.participants[9].challenges.skillshotsHit', 0]
['info.participants[9].challenges.snowballsHit', 0]
['info.participants[9].challenges.soloBaronKills', 0]
['info.participants[9].challenges.soloKills', 0]
['info.participants[9].challenges.stealthWardsPlaced', 0]
['info.participants[9].challenges.survivedSingleDigitHpCount', 0]
['info.participants[9].challenges.survivedThreeImmobilizesInFight', 1]
['info.participants[9].challenges.takedownOnFirstTurret', 0]
['info.participants[9].challenges.takedowns', 5]
['info.participants[9].challenges.takedownsAfterGainingLevelAdvantage', 0]
['info.participants[9].challenges.takedownsBeforeJungleMinionSpawn', 0]
['info.participants[9].challenges.takedownsFirstXMinutes', 5]
['info.participants[9].challenges.takedownsInAlcove', 0]
['info.participants[9].challenges.takedownsInEnemyFountain', 0]
['info.participants[9].challenges.teamBaronKills', 0]
['info.participants[9].challenges.teamDamagePercentage', 0.05605373485638368]
['info.participants[9].challenges.teamElderDragonKills', 0]
['info.participants[9].challenges.teamRiftHeraldKills', 0]
['info.participants[9].challenges.tookLargeDamageSurvived', 1]
['info.participants[9].challenges.turretPlatesTaken', 0]
['info.participants[9].challenges.turretTakedowns', 0]
['info.participants[9].challenges.turretsTakenWithRiftHerald', 0]
['info.participants[9].challenges.twentyMinionsIn3SecondsCount', 0]
['info.participants[9].challenges.twoWardsOneSweeperCount', 0]
['info.participants[9].challenges.unseenRecalls', 0]
['info.participants[9].challenges.visionScorePerMinute', 0]
['info.participants[9].challenges.voidMonsterKill', 0]
['info.participants[9].challenges.wardTakedowns', 0]
['info.participants[9].challenges.wardTakedownsBefore20M', 0]
['info.participants[9].challenges.wardsGuarded', 8]
['info.participants[9].champExperience', 13000]
['info.participants[9].champLevel', 14]
['info.participants[9].championId', 526]
['info.participants[9].championName', 'Rell']
['info.participants[9].championTransform', 0]
['info.participants[9].commandPings', 0]
['info.participants[9].consumablesPurchased', 0]
['info.participants[9].damageDealtToBuildings', 0]
['info.participants[9].damageDealtToEpicMonsters', 0]
['info.participants[9].damageDealtToObjectives', 0]
['info.participants[9].damageDealtToTurrets', 0]
['info.participants[9].damageSelfMitigated', 63576]
['info.participants[9].dangerPings', 0]
['info.participants[9].deaths', 7]
['info.participants[9].detectorWardsPlaced', 0]
['info.participants[9].doubleKills', 0]
['info.participants[9].dragonKills', 0]
['info.participants[9].eligibleForProgression', True]
['info.participants[9].enemyMissingPings', 0]
['info.participants[9].enemyVisionPings', 0]
['info.participants[9].firstBloodAssist', False]
['info.participants[9].firstBloodKill', False]
['info.participants[9].firstTowerAssist', False]
['info.participants[9].firstTowerKill', False]
['info.participants[9].gameEndedInEarlySurrender', False]
['info.participants[9].gameEndedInSurrender', False]
['info.participants[9].getBackPings', 0]
['info.participants[9].goldEarned', 6750]
['info.participants[9].goldSpent', 6000]
['info.participants[9].holdPings', 0]
['info.participants[9].individualPosition', 'Invalid']
['info.participants[9].inhibitorKills', 0]
['info.participants[9].inhibitorTakedowns', 0]
['info.participants[9].inhibitorsLost', 0]
['info.participants[9].item0', 222051]
['info.participants[9].item1', 223111]
['info.participants[9].item2', 447106]
['info.participants[9].item3', 223084]
['info.participants[9].item4', 223075]
['info.participants[9].item5', 0]
['info.participants[9].item6', 3348]
['info.participants[9].itemsPurchased', 4]
['info.participants[9].killingSprees', 0]
['info.participants[9].kills', 2]
['info.participants[9].lane', 'JUNGLE']
['info.participants[9].largestCriticalStrike', 18]
['info.participants[9].largestKillingSpree', 2]
['info.participants[9].largestMultiKill', 1]
['info.participants[9].longestTimeSpentLiving', 108]
['info.participants[9].magicDamageDealt', 9572]
['info.participants[9].magicDamageDealtToChampions', 5849]
['info.participants[9].magicDamageTaken', 19283]
['info.participants[9].missions.playerScore0', 7]
['info.participants[9].missions.playerScore1', 8]
['info.participants[9].missions.playerScore2', 999.158203125]
['info.participants[9].missions.playerScore3', 0.5201388597488403]
['info.participants[9].missions.playerScore4', 0.6500000953674316]
['info.participants[9].missions.playerScore5', 1539.3297119140625]
['info.participants[9].missions.playerScore6', 4628.6611328125]
['info.participants[9].missions.playerScore7', 1008.75]
['info.participants[9].missions.playerScore8', 23.04180908203125]
['info.participants[9].missions.playerScore9', 0]
['info.participants[9].missions.playerScore10', 0]
['info.participants[9].missions.playerScore11', 0]
['info.participants[9].needVisionPings', 0]
['info.participants[9].neutralMinionsKilled', 0]
['info.participants[9].nexusKills', 0]
['info.participants[9].nexusLost', 0]
['info.participants[9].nexusTakedowns', 0]
['info.participants[9].objectivesStolen', 0]
['info.participants[9].objectivesStolenAssists', 0]
['info.participants[9].onMyWayPings', 0]
['info.participants[9].participantId', 10]
['info.participants[9].pentaKills', 0]
['info.participants[9].perks.statPerks.defense', 0]
['info.participants[9].perks.statPerks.flex', 0]
['info.participants[9].perks.statPerks.offense', 0]
['info.participants[9].perks.styles[0].description', 'primaryStyle']
['info.participants[9].perks.styles[0].selections[0].perk', 0]
['info.participants[9].perks.styles[0].selections[0].var1', 0]
['info.participants[9].perks.styles[0].selections[0].var2', 0]
['info.participants[9].perks.styles[0].selections[0].var3', 0]
['info.participants[9].perks.styles[0].selections[1].perk', 0]
['info.participants[9].perks.styles[0].selections[1].var1', 0]
['info.participants[9].perks.styles[0].selections[1].var2', 0]
['info.participants[9].perks.styles[0].selections[1].var3', 0]
['info.participants[9].perks.styles[0].selections[2].perk', 0]
['info.participants[9].perks.styles[0].selections[2].var1', 0]
['info.participants[9].perks.styles[0].selections[2].var2', 0]
['info.participants[9].perks.styles[0].selections[2].var3', 0]
['info.participants[9].perks.styles[0].selections[3].perk', 0]
['info.participants[9].perks.styles[0].selections[3].var1', 0]
['info.participants[9].perks.styles[0].selections[3].var2', 0]
['info.participants[9].perks.styles[0].selections[3].var3', 0]
['info.participants[9].perks.styles[0].style', 0]
['info.participants[9].perks.styles[1].description', 'subStyle']
['info.participants[9].perks.styles[1].selections[0].perk', 0]
['info.participants[9].perks.styles[1].selections[0].var1', 0]
['info.participants[9].perks.styles[1].selections[0].var2', 0]
['info.participants[9].perks.styles[1].selections[0].var3', 0]
['info.participants[9].perks.styles[1].selections[1].perk', 0]
['info.participants[9].perks.styles[1].selections[1].var1', 0]
['info.participants[9].perks.styles[1].selections[1].var2', 0]
['info.participants[9].perks.styles[1].selections[1].var3', 0]
['info.participants[9].perks.styles[1].style', 0]
['info.participants[9].physicalDamageDealt', 19693]
['info.participants[9].physicalDamageDealtToChampions', 6034]
['info.participants[9].physicalDamageTaken', 16038]
['info.participants[9].placement', 7]
['info.participants[9].playerAugment1', 39]
['info.participants[9].playerAugment2', 242]
['info.participants[9].playerAugment3', 216]
['info.participants[9].playerAugment4', 215]
['info.participants[9].playerAugment5', 0]
['info.participants[9].playerAugment6', 0]
['info.participants[9].playerSubteamId', 3]
['info.participants[9].profileIcon', 6503]
['info.participants[9].pushPings', 0]
['info.participants[9].puuid', 'oTEuxlLtitaMbtja8cWLixoo6xrst-qfq8rVMw256-Bs5-DiWEEn--_W0_zZ0aO_j1k1Mp4psF9bHg']
['info.participants[9].quadraKills', 0]
['info.participants[9].retreatPings', 0]
['info.participants[9].riotIdGameName', 'St1ng1nRog3r']
['info.participants[9].riotIdTagline', '777']
['info.participants[9].role', 'NONE']
['info.participants[9].sightWardsBoughtInGame', 0]
['info.participants[9].spell1Casts', 44]
['info.participants[9].spell2Casts', 39]
['info.participants[9].spell3Casts', 26]
['info.participants[9].spell4Casts', 7]
['info.participants[9].subteamPlacement', 7]
['info.participants[9].summoner1Casts', 4]
['info.participants[9].summoner1Id', 2201]
['info.participants[9].summoner2Casts', 2]
['info.participants[9].summoner2Id', 2202]
['info.participants[9].summonerId', 'T8ubKaqUAM32HJzJ1GtdT-mZm8hmd52gX9o10mvJr_VRyF6mRtCNiuKb1w']
['info.participants[9].summonerLevel', 137]
['info.participants[9].summonerName', '']
['info.participants[9].teamEarlySurrendered', False]
['info.participants[9].teamId', 200]
['info.participants[9].teamPosition', '']
['info.participants[9].timeCCingOthers', 89]
['info.participants[9].timePlayed', 999]
['info.participants[9].totalAllyJungleMinionsKilled', 0]
['info.participants[9].totalDamageDealt', 29913]
['info.participants[9].totalDamageDealtToChampions', 12314]
['info.participants[9].totalDamageShieldedOnTeammates', 0]
['info.participants[9].totalDamageTaken', 37029]
['info.participants[9].totalEnemyJungleMinionsKilled', 0]
['info.participants[9].totalHeal', 8070]
['info.participants[9].totalHealsOnTeammates', 0]
['info.participants[9].totalMinionsKilled', 0]
['info.participants[9].totalTimeCCDealt', 184]
['info.participants[9].totalTimeSpentDead', 173]
['info.participants[9].totalUnitsHealed', 1]
['info.participants[9].tripleKills', 0]
['info.participants[9].trueDamageDealt', 647]
['info.participants[9].trueDamageDealtToChampions', 430]
['info.participants[9].trueDamageTaken', 1707]
['info.participants[9].turretKills', 0]
['info.participants[9].turretTakedowns', 0]
['info.participants[9].turretsLost', 0]
['info.participants[9].unrealKills', 0]
['info.participants[9].visionClearedPings', 0]
['info.participants[9].visionScore', 0]
['info.participants[9].visionWardsBoughtInGame', 0]
['info.participants[9].wardsKilled', 0]
['info.participants[9].wardsPlaced', 0]
['info.participants[9].win', False]
['info.participants[10].PlayerScore0', 3]
['info.participants[10].PlayerScore1', 12]
['info.participants[10].PlayerScore10', 0]
['info.participants[10].PlayerScore11', 0]
['info.participants[10].PlayerScore2', 1470.4129638671875]
['info.participants[10].PlayerScore3', 0.3136363625526428]
['info.participants[10].PlayerScore4', 6.050000190734863]
['info.participants[10].PlayerScore5', 6208.58935546875]
['info.participants[10].PlayerScore6', 2429.865478515625]
['info.participants[10].PlayerScore7', 641]
['info.participants[10].PlayerScore8', 6.573896408081055]
['info.participants[10].PlayerScore9', 0]
['info.participants[10].allInPings', 0]
['info.participants[10].assistMePings', 0]
['info.participants[10].assists', 3]
['info.participants[10].baronKills', 0]
['info.participants[10].basicPings', 0]
['info.participants[10].challenges.12AssistStreakCount', 0]
['info.participants[10].challenges.HealFromMapSources', 4249.915000915527]
['info.participants[10].challenges.InfernalScalePickup', 0]
['info.participants[10].challenges.SWARM_DefeatAatrox', 0]
['info.participants[10].challenges.SWARM_DefeatBriar', 0]
['info.participants[10].challenges.SWARM_DefeatMiniBosses', 0]
['info.participants[10].challenges.SWARM_EvolveWeapon', 0]
['info.participants[10].challenges.SWARM_Have3Passives', 0]
['info.participants[10].challenges.SWARM_KillEnemy', 0]
['info.participants[10].challenges.SWARM_PickupGold', 0]
['info.participants[10].challenges.SWARM_ReachLevel50', 0]
['info.participants[10].challenges.SWARM_Survive15Min', 0]
['info.participants[10].challenges.SWARM_WinWith5EvolvedWeapons', 0]
['info.participants[10].challenges.abilityUses', 120]
['info.participants[10].challenges.acesBefore15Minutes', 2]
['info.participants[10].challenges.alliedJungleMonsterKills', 0]
['info.participants[10].challenges.baronTakedowns', 0]
['info.participants[10].challenges.blastConeOppositeOpponentCount', 0]
['info.participants[10].challenges.bountyGold', 0]
['info.participants[10].challenges.buffsStolen', 0]
['info.participants[10].challenges.completeSupportQuestInTime', 0]
['info.participants[10].challenges.controlWardsPlaced', 0]
['info.participants[10].challenges.damagePerMinute', 2803.0722004377344]
['info.participants[10].challenges.damageTakenOnTeamPercentage', 0.08340825773705102]
['info.participants[10].challenges.dancedWithRiftHerald', 0]
['info.participants[10].challenges.deathsByEnemyChamps', 6]
['info.participants[10].challenges.dodgeSkillShotsSmallWindow', 0]
['info.participants[10].challenges.doubleAces', 0]
['info.participants[10].challenges.dragonTakedowns', 0]
['info.participants[10].challenges.effectiveHealAndShielding', 0]
['info.participants[10].challenges.elderDragonKillsWithOpposingSoul', 0]
['info.participants[10].challenges.elderDragonMultikills', 0]
['info.participants[10].challenges.enemyChampionImmobilizations', 10]
['info.participants[10].challenges.enemyJungleMonsterKills', 0]
['info.participants[10].challenges.epicMonsterKillsNearEnemyJungler', 0]
['info.participants[10].challenges.epicMonsterKillsWithin30SecondsOfSpawn', 0]
